id,text
1775197836216926,"SOFTINT.EU
Różnorodne projekty, czasami będące niemałym wyzwaniem i przestrzenią do zupełnie nowych rozwiązań: .NET developerzy na pokład! - Software interactive"
1775781146158595,"Szukam researchera do pozyskiwania leadów dla branży IT.

Praca w pełni zdalna.
Możliwość stałej współpracy.
Możliwość rozszerzenia współpracy o wysyłkę mailingu.

Zainteresowanych proszę o kontakt priv."
1586653001860387,"Hostessa/Host 📍Warszawa
💵 35 zł/h + premia
📑 Umowa zlecenie
⏰ Elastyczny grafik, minimum 80h/mies.
🏬 Miejsce pracy: detaliczne punkty sprzedaży (sklepy Żabka, Inmedio)
Osoby zainteresowane proszone o wysłanie cv na mail: rekrutacja@pmv.com.pl"
1586677518524602,"PRACA OD JUTRA
Zatrudnię do sklepu odzieżowego w CH Młociny w godzinach 6-8
Dni zleceń: Poniedziałki i Piątki
Stawka: 22,80 brutto/h
PIERWSZY DZIEN ZLECENIA: SOBOTA 20.05
Zakres obowiązków:
Metkowanie i wieszakowanie odzieży
Jest to praca dodatkowa
Wyślij sms o treści „Młociny” a oddzwonię do Ciebie.
Kontakt : 797 421 092"
1585979768594377,"PRACA OD ZARAZ
Asystent/ka działu finansowego
Firma: z branży automatyki przemysłowej
Lokalizacja: ul. Działkowa – Warszawa - Włochy
Stawka: 27,00 zł/h brutto
Godziny pracy – 8:00 – 16:00
Dni pracy: od pon do pt
Tryb pracy: stacjonarnie
Rodzaj umowy: umowa zlecenie

Zadania:
·Wsparcie działu finansowego przy wystawianiu fakturWięcej
·Kontakt z handlowcami

Wymagania:
· Wykształcenie wyższe lub w trakcie studiów - kierunki: finanse, ekonomia, zarządzanie lub pokrewne (student zaoczny)
· Język angielski na poziomie komunikatywnym
· Mile widziani studenci
Osoby zainteresowane prośba o CV z dopiskiem FINANSE na maila: stanislav.pronin@manpower.pl
Prośba również o załączeniu klauzuli RODO (zgoda na przetwarzanie danych osobowych)"
1586529865206034,Firma Ochroniarska zatrudni Studentów Obiekt Biurowy Warszawa Centrum NOCKI 605998223
1586529878539366,Firma Ochroniarska zatrudni Studentów Obiekt Biurowy Warszawa Centrum NOCKI 605998223
1586541488538205,"Позмінна робота-виготовл
ення та упаковка косметики Garwolin-догові
р злеценіє-прожив
ання->пишіть в прив або телефонуйте 797 185 996"
1586549951870692,"Варшава: склад овощей и фруктов
Ставка: 17-20зл НЕТТО
ПРЕДОСТАВЛЯЕМ ЖИЛЬЕ
Все вопросы по номеру:
+48536320452
+48536706788"
1586580808534273,"Hostessa/Host
Poszukuję hostess, które będą przeprowadzały degustację produktu znanej marki.

Lokalizacje:

1,2,3.06.2023 (czwartek, piątek, sobota)

-Auchan ul. Jubilerska 1/3, Warszawa
-Auchan ul. Puławska 427, Warszawa
-Auchan ul. Górczewska 124, Warszawa

2,3.06.2023 (piątek I sobota)Więcej
-Auchan ul. MSZCZONOWSKA 3, Janki
-Auchan ul. Brukowa 25, Łomianki
-Auchan ul. Puławska 46, Piaseczno

Godziny:
Czwartek- 13-20
Piątek 13-20
Sobota 9-20
( godziny mogą ulec lekkiej zmianie)

Wymagania:
-aktualne orzeczenie do celów sanitarno epidemiologicznych plus badania
-pelnoletność( wymóg sklepów)
-dyspozycja przez wszystkie dni akcji
- nie jest to praca w parach

Stawka: 30 zł/h brutto"
1586609701864717,"Poszukuję studentów architektury na praktyki/staż w biurze projektowym👷
Gwarantuje prace na najciekawszych projektach w Polsce
Przyjmę najbardziej ambitnych studentów nawet bez doświadczenia którzy muszą odbyć praktyki na studiach, ale też, w zależności od portfolio, jak najbardziej rozważę płatny staż.
Po praktyce czy stażu dla 5 najlepszych osób… Więcej gwarantuje zatrudnienie na stałe🥇
Biuro znajduje się w centrum Warszawy
Osoby zatrudnione zostaną przeszkolone z profesjonalnego użytkowania Revita czy Lumion
Nauka będzie odbywała się w formie coachingu pod okiem doświadczonych Architektów Prowadzących
Zainteresowanych proszę o podesłanie CV 📨na adres email rekrutacja@bbconsultants.pl"
1586624648529889,Firma Ochroniarska zatrudni Pracowników Ochrony z doświadczeniem Warszawa Centrum 24/48h - 605998223
1584987955360225,"Працевлаштуємо няню/опікунку
Локалізація: Мокотув.
4-річний хлопчик (дефіцит уваги і гіперактивності).
Потрібна людина, яка може опікуватись дитиною та підтримати розвиток дитини
Догляд 10-15 годин на тиждень (5 днів х 2-3 год з пон - по пятн).
Сім’я україномовна.
Звертайтеся приват"
1586132581912429,"Poszukiwany / poszukiwana 🔍 Recepcjonista/-ka na 2 miesiące 🛎️ ze znajomością j. angielskiego na poziomie B2 🗣️ i z doświadczeniem przynajmniej 1 rok ⭐💼 Zapraszam do aplikowania 📨
https://people.traffit.com/public/an/RkExVlFRPT0="
1586108848581469,"PRACA OD ZARAZ
Asystent/ka działu finansowego
Firma: z branży automatyki przemysłowej
Lokalizacja: ul. Działkowa – Warszawa - Włochy
Stawka: 27,00 zł/h brutto
Godziny pracy – 8:00 – 16:00
Dni pracy: od pon do pt
Tryb pracy: stacjonarnie
Rodzaj umowy: umowa zlecenie

Zadania:
·Wsparcie działu finansowego przy wystawianiu fakturWięcej
·Kontakt z handlowcami

Wymagania:
· Wykształcenie wyższe lub w trakcie studiów - kierunki: finanse, ekonomia, zarządzanie lub pokrewne (student zaoczny)
· Język angielski na poziomie komunikatywnym
· Mile widziani studenci
Osoby zainteresowane prośba o CV z dopiskiem FINANSE na maila: stanislav.pronin@manpower.pl"
1586275958564758,"NIANIA.PL
Praca niania, opiekunka - Niania.pl"
1586014638590890,"Dla jednego z naszych Klientów, międzynarodowej firmy z branży motoryzacyjnej poszukujemy osoby na stanowisko:
📞Recepcjonista/-ka📞
📌Lokalizacja: Warszawa (Wierzbno)
💻Obowiązki: odbieranie i przekierowywanie… Więcej połączeń telefonicznych, witanie i obsługa gości firmy, współpraca z firmami kurierskimi, przygotowywanie salek konferencyjnych do spotkań, dystrybucja przychodzących dokumentów i przesyłek, współpraca z działem księgowości, zaopatrzenie biura w materiały biurowe oraz artykuły spożywcze i napoje
🔎Wymagania: dobra znajomość języka angielskiego, wysoka kultura osobista, komunikatywność, odpowiedzialność, dobra organizacja pracy, znajomość pakietu MS Office, doświadczenie w pracy na podobnym stanowisku (mile widziane)
📩 Pełne ogłoszenie, oraz możliwość aplikowania 👇:
https://people.com.pl/oferty-pracy/recepcjonistaka-9"
1585955371930150,"💥 Poszukujemy Pracowników Magazynowych! 💥
Chcesz zarobić dodatkową gotówkę i zdobyć doświadczenie zawodowe? Mamy coś dla Ciebie! 💼
Praca w Warszawie dla firmy kurierskiej niedaleko lotniska Okęcie
🚀 Nie tracimyWięcej Twojego czasu – szybki proces rekrutacji
📆 3/4 etatu - idealne jeśli szukasz pracy dodatkowej
🕒 Elastyczny grafik, sam wybierasz zmianę na której będziesz pracował
🚀 Nie musisz mieć doświadczenia i uprawnień. Szybko zdobędziesz umiejętności i doświadczenie zawodowe pracując z SFS International
Kliknij i zgłoś się lub zadzwoń 790780975

https://sfsinternational.traffit.com/public/an/84?fbclid=IwAR2p3r_pDgCvVECfuVOuWYd0ypsYmjG_gwY2Pmrya94R7N4UvQwNoL5XwBk

SFSINTERNATIONAL.TRAFFIT.COM
Praca w magazynie - stabilna praca - zdobądź doświadczenie jako pracownik magazynowy - zgłoś się już teraz"
1585699558622398,"Zatrudnię chłopaka na stanowisko kasjer/sprzedawca do sklepu żabka przy ul. Kowalczyka ( Białołęka )

Praca w systemie zmianowym
stawka od 19-20zl na rękę plus premia
- umowa zlecenie
Szukam osoby odpowiedzialnej, punktualnej, uczciwej.

Osoba zatrudniona będzie odpowiedzialna za:
- obsługę klienta
- dbanie o zatowarowanie oraz ekspozycje na sklepie
- dbanie o porządek
Więcej informacji udzielę pod numerem tel 880407181"
1578320762693611,"Praca na kilka godzin dziennie przy pakowaniu paczek.
Mile widziane Panie oraz studenci.
Zatrudnienie na umowę o prace.
Zapraszamy do kontaktu na priv lub Messenger. Prosimy o pozostawienie nr telefonu.
Praca w Ząbkach w pobliżu centrum handlowego M1."
1585618611963826,"PRACA Harcerka/survival
Poszukujemy harcerzy, fanów survivalu!
Twoje zadanie: prowadzenie zajęć dla dzieci i młodzieży (nauka rozpalania ognisk, budowanie obozowiska, szałasu, nauka obserwacji zwierząt,… Więcej rozpoznawanie tropów, szyfry i gry terenowe itp.)
terminy:
1. 25.06 - 08.07.2023 2. 09.07 - 22.07.2023
3. 23.07 - 05.08.2023 4. 06.08 - 19.08.2023
zapewniamy:
bogatą infrastrukturę (własne ośrodki), zakwaterowanie i wyżywienie, ubezpieczenie NNW, opiekę medyczną, dojazd na camp z Nadarzyna k. Warszawy, motywacyjny system wynagrodzeń.
Stawka: od 1750 – 1950 zł netto /turnus + dodatek za 1 turnus 450 zł netto!
Masz pytania? rekrutacja@chris.com.pl / 22 737 05 00 wew.4
Aplikuj: http://bit.ly/aplikujCHRIS
Campy CHRIS to 28 lat doświadczenia w organizacji niezapomnianych wyjazdów. Twórz z nami campowy klimat!"
1585563171969370,"PRACA NA DZIS!!!
Zatrudnię mężczyzn przy pakowaniu mebli i ich załadunku.
Miejsce pracy : CH ZŁOTE TARASY
GODZINY PRACY: 22:00-6:00
DNI ZLECEŃ: 17,18,19 maja.
Stawka: 22,80 brutto/h
Kontakt 797 421 092
Wyślij SMS o treści „Złote Tarasy” a oddzwonię do Ciebie"
5069431209841049,"Praca
Sklep Ballantines kontakt 601350660 Anna Buss
umowa o pracę"
6169653253152167,"Poszukuję kucharza do restauracji.
Proponowane dobre warunki finansowe + zakwaterowanie + wyżywienie.
Jeśli jesteś pracowitą osobą, masz chęć pracy i wiedzy, bez nałogów (alkohol, narkotyki).
Stawka proponowana od 28 zł/1h.
Zapraszam do kotkaktu.
Województwo lubuskie."
6018523208265173,"Restauracja Villa Rossa w Katowicach zatrudni osoby z doświadczeniem na stanowisko kucharz oraz pomoc kuchenna.
Mail : kontakt@villa-rossa.pl
Tel : 511020472

Restauracja Villa Rossa w Katowicach zatrudni osoby z doświadczeniem na stanowisko kucharz oraz pomoc kuchenna.
Mail : kontakt@villa-rossa.pl
Tel : 511020472"
6036940579756769,"Zapraszamy kucharza/y do długoterminowej współpracy w obiekcie turystycznym w samym sercu gór sowich. W chwili obecnej Restauracja z baraniną i jagnięciną, wesela, przyjęcia, grupy. Zależy nam na osobie zWięcej pozytywną inicjatywą i docelowo możliwością prowadzenia części gastro NA WŁASNY RACHUNEK pod własną marką i realizacji własnych pomysłów i wydarzeń. Stawka w ogłoszeniu obejmuje okres próbny.
Zapraszamy 509899779, 507119350

Zapraszamy kucharza/y do długoterminowej współpracy w obiekcie turystycznym w samym sercu gór sowich. W chwili obecnej Restauracja z baraniną i jagnięciną, wesela, przyjęcia, grupy. Zależy nam na osobie z pozytywną inicjatywą i docelowo możliwością prowadzenia części gastro NA WŁASNY RACHUNEK pod własną marką i realizacji własnych pomysłów i wydarzeń. Stawka w ogłoszeniu obejmuje okres próbny.
Zapraszamy 509899779, 507119350"
6039387486178745,"Praca na Majorce w jednym Najlepszych klubów Hello Club
-Bar
-Runner
-VIP
-PR
-Ochrona

Praca na Majorce w jednym Najlepszych klubów Hello Club
-Bar
-Runner
-VIP
-PR
-Ochrona"
6077358372381656,"Poszukiwany mężczyzna na stanowisko pomocy kuchennej , lokalizacja: Ursynów Warszawa
Stawka 22 zł netto/h

Poszukiwany mężczyzna na stanowisko pomocy kuchennej , lokalizacja: Ursynów Warszawa
Stawka 22 zł netto/h"
6165054586945367,"Poszukuję kucharza do restauracji. Proponowane dobre warunki finansowe + zakwaterowanie + wyżywienie.
Jeśli jesteś pracowitą osobą, bez nałogów (alkohol, narkotyki). Zapraszam do kotkaktu.
Województwo lubuskie."
6171421329642026,"Szukam od zaraz!
Kelner / kelnerka 21-22 zł netto + napiwki
Barman / barmanka 23-24 zł netto + napiwki

Dla niezorientowanych osób, przy około 200 godzinach pracy zarobek „na czysto” wynosi około 7-8 tys złotych

Wyżywienie, zakwaterowanie
Restauracja w Międzyzdrojach
Praca na sezon lub na dłuższy okres (restauracja całoroczna)
Wymagane doświadczenie"
6178698588914300,"Witam)
Szukamy osób na bar w Warszawie, zlokalizowanym nad Wisła, najlepiej chlopaki na stanowisko Barbeck pomoc przy barze.
Stawka godzinowa 21 z + napiwki, wypłaty raz na tydzień.
Tez najlepiej z doświadczeniem,ale także może być bez niego.
Wszystkiego nauczymy i wszystko pokażemy .
We wszystkich pytaniach pisać priv."
6171604079623751,"Manager/hostessa Restauracji (2stanowiska)

Miejsce pracy: Topowa Restauracja/ centrum Warszawy nieopodal Placu Zbawiciela

Twój zakres obowiązków

zarzadzanie rezerwacjami oraz witanie gości
dbanie o wysokiWięcej standard usług
wsparcie zespołu pracowników

Nasze preferencje

wysoka kultura osobista i prezencja
komunikatywność
komunikatywny j.angielski
dyspozycyjność
umiejętność pracy w grupie
Oferujemy

zatrudnienie w oparciu o umowę zlecenie (na początek), stawka godzinowa
możliwość rozwoju zawodowego na stanowisku kierowniczym w restauracji
praca w młodym, pozytywnym zespole
elastyczny grafik
Benefity

kawa / herbata
posiłki pracownicze
napiwki od gości

CV poproszę na: bsc.rekrutacja@gmail.com

Pozdrawiam 🤍"
6178164735634352,"Elite Cafe w Jastarni poszukuje do swojej ekipy :

♤kelnerkę
♤barmana
♤kucharza

Oferujemy pracę w fajnym zespole, zakwaterowanie na miejscu.
Wynagrodzenie od 5500 zł
Szukamy osób, które chcą związać się zWięcej nami na lata, ale także takich, dla których będzie to tylko wakacyjna przygoda.

Jesteś ambitny? Lubisz wyzwania? Jesteś zmotywowany do pracy? Lubisz się uczyć? Masz w sobie dużo pozytywnej energii?

Czekamy na ciebie!

Elite Cafe w Jastarni poszukuje do swojej ekipy :

♤kelnerkę
♤barmana
♤kucharza

Oferujemy pracę w fajnym zespole, zakwaterowanie na miejscu.
Wynagrodzenie od 5500 zł
Szukamy osób, które chcą związać się z nami na lata, ale także takich, dla których będzie to tylko wakacyjna przygoda.

Jesteś ambitny? Lubisz wyzwania? Jesteś zmotywowany do pracy? Lubisz się uczyć? Masz w sobie dużo pozytywnej energii?

Czekamy na ciebie!"
6176898702427622,"***DAM PRACĘ- IRLANDIA***


SENIOR CHEF DE PARTIE:
2442 netto/ mies.
Hotel 4*, Limerick
Zakwaterowanie: bezpłatne / jednoosobowy pokój
Posiłki w pracy


Jesteś zainteresowany/a? Napisz priv. lub wyślij cv na email r3@chilitraders.com"
6177007449083414,"Praca od przyszłego tygodnia w Jastrzębiej Górze w ośrodku wczasowym. Pomoc/kelnerka 502181077

Praca od przyszłego tygodnia w Jastrzębiej Górze w ośrodku wczasowym. Pomoc/kelnerka 502181077"
6177195452397947,"Szukamy samodzielnego pizzera do baru sezonowego w Łebie praca od czerwca do września
Oferujemy atrakcyjne wynagrodzenie, zakwaterowanie i wyżywienie umowę zlecenie i miłą atmosferę w pracy . Praca odWięcej pierwszego do ostatniego dnia wakacji. CV można wysyłać na adres mailowy wwiczkowski@wp.pl lub kontaktować się bezpośrednio pod nr. tel. 509-155-017"
6174296076021218,"Witam poszukujemy barmanów / pomocników barmana do lokalu
Oldsmobile PUB mieszczącego się na ul.św tomasza 31 ( koło rynku) . Oferujemy umowę zlecenie później umowę o pracę , miłą atmosferę w młodym zespole . Oczekujemy dyspozycyjności minimum 4 razy w tygodniu , komunikatywnego angielskiego . Praca od 16 do 1/2 w zależności od ruchu . StawkaWięcej zależna od doświadczenia i umiejętności . Zakres obowiązków: realizacja drinków i napojów z karty oraz prace porządkowe . Ewentualne pytania prosimy kierować w wiadomości prywatnej . Zapraszamy . Praca od zaraz!
#kraków"
6179392945511531,"📯‼ 𝗢𝗙𝗘𝗥𝗧𝗔 𝗣𝗥𝗔𝗖𝗬 📯‼
𝗞𝘁𝗼: Kucharz/ Kucharka
𝗥𝗼𝗱𝘇𝗮𝗷 𝗽𝗿𝗮𝗰𝘆: całoroczna - umowa o pracę
𝗥𝗼𝗱𝘇𝗮𝗷 𝗼𝗯𝗶𝗲𝗸𝘁𝘂: Pensjonat,
𝗚𝗱𝘇𝗶𝗲: Ochotnica Dolna k/Szczawnicy
🔹𝗢𝗰𝘇𝗲𝗸𝗶𝘄𝗮𝗻𝗶𝗮:
➡ doświadczenie na podobnym stanowisku
➡ sastaranność i bardzo dobra organizacja pracy
🔸𝗢𝗳𝗲𝗿𝘂𝗷𝗲𝗺𝘆:
➡ umowa o pracę na pełny etat
➡ szkolenia i podnoszenie kwalifikacji
➡ możliwośćWięcej zakwaterowania
➡ możliwość zatrudnienia z własną pomocą.
☎ 𝗞𝗢𝗡𝗧𝗔𝗞𝗧: 513 187 255"
6079959932121500,"Dzień dobry
Zatrudnimy kucharza i pomoc kuchenną do obsługi przyjęć okolicznościowych przede wszystkim w weekendy.
Mamy bardzo dobrego szefa kuchni, dlatego rozważymy, przyuczenie do zawodu osoby, które nieWięcej pracowały wcześniej w gastronomii, a chciałyby dorobić sobie w pracy weekendowej
Mieścimy się w Zofiówce w pobliżu Tuszyna
Pozdrawiamy serdecznie i zapraszamy do naszej załogi 🙂
Maciej Misiewicz
Przystanek Zofiówka
509 477 050

Dzień dobry
Zatrudnimy kucharza i pomoc kuchenną do obsługi przyjęć okolicznościowych przede wszystkim w weekendy.
Mamy bardzo dobrego szefa kuchni, dlatego rozważymy, przyuczenie do zawodu osoby, które nie pracowały wcześniej w gastronomii, a chciałyby dorobić sobie w pracy weekendowej
Mieścimy się w Zofiówce w pobliżu Tuszyna
Pozdrawiamy serdecznie i zapraszamy do naszej załogi 🙂
Maciej Misiewicz
Przystanek Zofiówka
509 477 050"
6160596260724533,Pizzer poszukiwany do pracy w pizzerii w Wiśle. Praca stała lub dodatkowa. Kontakt tel 604245279 stawka godzin minimu 25 netto za godzinę. Możliwość zakwaterowania
3402914589953895,"PETYCJEONLINE.COM
Petycja o zajęcie stanowiska w sprawie homeopatii przez Naczelną Izbę Aptekarską"
3471092006469486,"Czesc. Czy uważacie, ze warto studiowac farmacje?
Chodzi mi o prace w aptece i warunki pracy w niej.
Dziękuje z góry za opinie :)"
3468277450084275,"#Selvita
Czy ciężko dostać się na staż wakacyjny do Selvity? Jak on dokładnie wygląda?"
3471668433078510,"Witam
W laboratorium i2 analytical Limited Oddział w Rudzie Śląskiej mamy otwartą rekrutację na stanowisko:
Młodszy analityk laboratoryjny na to stanowisko nie wymagany doświadczenia. Z mentorem nauczymy Cię od podstaw.
Analityk laboratoryjny na tym stanowisku wymagamy doświadczenia pracy laboratoryjnej min 1 rok
Technik przygotowania próbek - oferta skierowana do mężczyzn z uwagi na charakter pracy.
Więcej szczegółów pod numerem telefonu: 536-751-002

Aplikację złóż na adres: kariera@i2analytical.com
Pozdrawiam
Kamila Kabzińska
HRM"
3472132743032079,"🌍 Ryvu Therapeutics poszukują naukowców⤵

📌 #Kraków

🤓 Naukowiec Assay Development & Screening
📥 https://jjit.it/8eW0dNI

👉 Wymagane:
➡ GraphPad Prism
➡ UV/VIS
➡ biochemia białek
➡ powinowactwo białek

ROCKETJOBS.PL
Ryvu Therapeutics - Naukowiec Assay Development & Screening"
3472132333032120,"🌍 Ryvu Therapeutics is looking for⤵

📌 #Kraków

🤓 Senior Scientist - Cancer Biology
📥 https://jjit.it/lS4b9F5

👉 Reqiured:
➡ flow cytometry
➡ Cancer biology
➡ GraphPad Prism
➡ team leader

ROCKETJOBS.PL
Ryvu Therapeutics - Senior Scientist - Cancer Biology"
3472051269706893,"Witam serdecznie,
Jestem studentką II stopnia (w czerwcu bronię magisterkę ) na Wydziale Inżynierii Materiałowej. Obecnie uczestniczę w Kole naukowym związanym z biomateriałami. Na wakacje poszukuje płatny staż przed pójściem na doktorat ;) Czy wiedzą Państwo gdzie można aplikować ? Będę bardzo wdzięczna za pomoc."
3468509703394383,"Cześć, studiuję Biotechnoligię na Politechnice Śląskiej (2 rok, I stopień-inż.) i mam kilka pytań:
- Jak myślicie czy lepiej obrać sobie specjalizację z biotechnologii przemysłowej (wydział chemiczny) czy biotechnologia w ochronie środowiska (wydział inżynierii środowiska)?
-Na co będzie większy „popyt” na rynku pracy?
-Czy znacie jakiś okołoWięcej biotechnologiczny startup/instytut/firmę w okolicach Gliwic z możliwością pracy na umowę zlecenie/odbycia płatnego stażu? (chcę zacząć powoli nabywać doświadczenie w pracy związanej z moim kierunkiem studiów)"
3470428956535791,"Hej, jestem studentem 2. roku biotechnologii I stopnia. Szukam miejsca, w którym mógłbym załapać się na jakiś staż wakacyjny, by zdobyć pierwsze doświadczenie w pracy w laboratorium. Chciałbym rozwijać się w obszarze związanym z biologią molekularną, genetyką lub mikrobiologią. Dodam jeszcze, że w czerwcu będę odbywał praktyki w Pracowni Biologii Molekularnej Błony Komórkowej PAN. Czy możecie podrzucić jakieś ciekawe oferty w Warszawie i niedalekiej okolicy?"
3470819033163450,"Cześć! Czy jest tu może ktoś kto pracuje w badaniach klinicznych jako clinical trial/associate i może coś więcej o tym opowiedzieć? Chodzi mi o to od czego zacząć, jakie kursy najlepiej zrobić żeby zwrócono na mnie uwagę? Jakie firmy są najlepsze na start (najlepiej Kraków, ale jeśli praca zdalna to nie stanowi to różnicy gdzie)?

Dodam, że jestem magistrem biotechnologii, obecnie robię doktorat i chciałabym to jakoś połączyć, więc czy istnieje możliwośc pracy na część etatu na początek?
Będę wdzięczna za każdą najmniejszą wskazówkę!"
3471341249777895,"Cześć!
Jestem przed obrona magisterki z technologii chemicznej a dokladnie technologii leków. Skończyłam studia inżynierskie z analityki chemicznej. Szukam praktyk lub stażu, ale tak naprawdę mogę podjąć się już pracy i podpisać praktyki na podstawie umowy. Potrzebuje wyrobić 80h żeby się obronić, super jakby udało się to zrobić w czerwcu.

Lokalizacja: Łódź, ale mogą być również okolice lub Warszawa ☺️"
3465242320387788,"Cześć, szukam miesięcznych praktyk wakacyjnych na wrzesień 2023. Czy znacie firmy chemiczne/
farmaceutyczne/
biotechnologiczn
e, do których warto się zgłosić na takie praktyki? Warszawa i okolice"
3469953386583348,"Cześć, studiuję aktualnie biotechnologię i zaczęłam już myśleć o zdobyciu jakiegokolwiek doświadczenia w tej branży. Szukam więc staży/praktyk/pracy bez wymaganego doświadczenia w Krakowie, ale niestety nie znalazłam żadnych ogłoszeń oferujących taką pracę. Gdzie szukać? Może macie coś konkretnego do polecenia w mojej sytuacji?"
3469260013319352,Czy są gdzieś studia w Polsce chemia medyczna/biotechnologia medyczna lub pokrewne magisterskie niestacjonarne dla osób po licencjacie? Niestety przeszukałam wiele uczelni i nic nie mogę znaleźć
3471077859804234,"Cześć, wszystkim.
Widzę, że tu jesteście po ciężkich studiach: chemia, farmacja, analityka... Wielu mgr... Bardzo trudna branża i ograniczona w naszym kraju, niestety...

Ja jestem inż. Mechatronik i się zastanawiam, czy są tu jacyś ""techniczni"" lub rekruterzy?

Dla zaciekawienia tylko powiem, że przepracowałem prawie 3 lata jako spec. ds technicznych w przedsiębiorstwie produkującym API dla onkologii, prochy sprzedawane wyłącznie poza PL, głównie USA, Niemcy... Miałem doczynienia z jedną z najnowocześniejszych linii do rozsypu czystej formy ifosfamidu/cyklosfamidu na świecie... Obecnie leci mi 8 miesiąc jako inżynier serwisu aparatury medycznej: praca w szpitalach, przeglądy, naprawy, przetargi w: kardiomonitorach, defibrylatorach, respirator ach i maszynach anestetycznych... Mój angielski wydaje mi się na tyle przyzwoity, że śmiało pozwala mi na emigrację, dużo widziałem, jestem gotów zobaczyć jeszcze więcej! Sporo pracowałem z serwisantami zagranicznymi np: IMA, Seavision, Fedegarii... Ktoś, coś? Firma za tydzień mojego szkolenia ponoć płaciła 400tyś zł - nie wiem ile w tym prawdy, ale patrząc na późniejsze rachunki za same uszczelki, mogło rzeczywiście tak być... W tej branży, na tym poziomie, nie ma miejsca dla Januszexów... I nie ma zbyt wielu takich firm na całym świecie...

Jestem zwolennikiem otwartej dyskusji, żadne priv, proszę pisać w komentarzu, niech inni też mogą się czegoś dowiedzieć i coś na tym zyskać.

Pozdrawiam i trzymam za was kciuki, BW"
3470990946479592,"Witam,
Mam pytanie, czy ktoś szkolił się w kierunku rejestracji leków?
Jeśli tak jak długo ważne są takie uprawnienia?
Certyfikat jest bezterminowy czy jednak ma ""okres ważności""?"
3471072499804770,"#badaniakliczne #wiek #dietetyk #praca #staż #praktyki
Czy jako dietetyk mam jakiekolwiek szanse na pracę w obszarze badań klinicznych? Większość ofert, jak nie wszystkie, opiera się na doświadczeniu w tej branży. Gdzie takowe zdobyć? Czy wiek ma znaczenie ;) ? Bardzo interesuje mnie ta dziedzina i chciałabym się w niej rozwijać, ale zastanawiam się czy nie jest już za późno. Czy w ogóle jest opcja stażu/praktyki dla osób 40+?"
3471642593081094,Poszukuję doświadczonego specjalisty w zakresie badań stabilności - do opracowywania programów i planowania badań na różne strefy klimatyczne. Najlepiej osoby z wiedza w zakresie dokumentacji rejestracyjnej.
3471035026475184,"Hej,

Wiecie może ile zarabia się na stanowisku ""administrator do spraw laboratorium""? Chciałbym poznać chociaż przybliżone kwoty? Ktoś pracuje na podobnym stanowisku? Chętnie pogadam z kimś kto wykonuje tę pracę na priv"
3471594219752598,"sob., 24 cze – 25 cze
I Mistrzostwa Polski zawodów medycznych w siatkówce plażowej - Przystań Med #BeachVolleyCup 2023"
